_source_file,"Station 
Code",Monitoring Location,State,"Temperature 
(°C)",_blank_,"Dissolved 
Oxygen 
(mg/L)",_blank___1,pH,_blank___2,"Conductivity 
(µmho/cm)",_blank___3,"BOD 
(mg/L)",_blank___4,"Nitrate N 
(mg/L)",_blank___5,"Fecal Coliform  
(MPN/100ml)",_blank___6,"Total Coliform  
(MPN/100ml)",_blank___7,"Fecal 
Streptococci 
(MPN/100ml)",_blank___8,State Name,"STN 
Code","NitrateN 
(mg/L)",0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,"Station  
Code"
table_32.csv,,"3134  RIVER SIKRAHNA AT LAURIA, HARINAGAR ROAD BRIDGE",,18.0,29.0,5.2,9.2,,7.2  8.0,220,329,1.0,2.6,,0.30,4900,24000,7900,35000,,,BIHAR,,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER SIKRAHNA LAURIA-NARKATIAGANJ ROAD 
BRIDGE, WEST CHAMPARAN",,19.0,36.0,,1.7  12.3  7.3  8.0,,,207,436,1.6,7.0,,0.30,1700,92000,2700,160000,,,BIHAR,4291,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER BURHI GANDAK AT AKHARAGHAT, 
MUZAFFARPUR",,18.0,32.0,6.5,9.2,,7.3  8.1,201,456,1.0,2.6,,0.33,2300,92000,3300,160000,,,BIHAR,2562,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER BURHI GANDAK NEAR MAGARDAHI GHAT  AT 
SAMASTIPUR  ROAD BRIDGE, SAMASTIPUR",,22.0,38.0,6.5,9.8,,7.2  8.5,219,402,1.0,2.6,,0.30,3300,92000,4900,160000,,,BIHAR,2570,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER BURHI GANDAK U/S ROAD BRIDGE NH NEAR 
ZERO MILE  MUZAFFARPUR",,18.0,33.0,6.8,9.1,,7.2  8.0,198,447,1.0,2.8,,0.30,1300,92000,2300,160000,,,BIHAR,3124,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER BURHI GANDAK AT KHAGARIA ROAD BRIDGE 
BEFORE CONFLUENCE WITH GANGA , KHAGARIA",,14.0,30.0,6.8,8.9,,7.3  8.3,202,521,1.0,2.6,,0.30,4900,92000,7900,160000,,,BIHAR,4295,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER BURHI GANDAK AT LAL BAGLA GHAT, MOTIHARI 
DHAKA ROAD, EAST CHAMPARAN",,20.0,31.0,6.2,8.9,,7.3  8.0,218,398,1.0,3.0,,0.30,2300,35000,4600,92000,,,BIHAR,4300,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER BURHI GANDAK AT BARACHAKIA, EAST 
CHAMPARAN",,20.0,30.0,7.0,9.2,,7.5  8.1,180,415,1.0,2.5,,0.32,2300,22000,3300,28000,,,BIHAR,4403,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER SIRSIYA AT RAXAUL,BIRGANJ CHECK POST ROAD 
BRIDGE EAST CHAMPARAN",,14.0,30.0,0.3,3.9,,7.2  7.8,249,980,3.2,9.0,,0.30,13000,240000,22000,540000,,,BIHAR,1822,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER SIRSIYA D/S RAXAUL (KOERIA TOLA), EAST 
CHAMPARAN",,17.0,30.0,0.3,3.7,,7.2  7.8,256,987,3.0,8.0,,0.30,7900,350000,17000,540000,,,BIHAR,3136,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER HARBORA  D/S  AT NARKATIAGANJ, WEST 
CHAMPARAN",,16.0,35.0,,0.4  10.6  7.2  7.9,,,264,579,,1.0  14.0  0.30,,0.30,1700,92000,4900,160000,,,BIHAR,2558,,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER HARBORA,U/S AT NARKATIAGANJ, WEST 
CHAMPARAN",,16.0,35.0,,5.6  11.2  7.4  7.9,,,268,450,1.0,3.0,,0.30,1300,35000,4900,92000,,,BIHAR,3126,0.12,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,RIVER KOSHI AT MADHEPURA,,15.0,37.0,7.2,9.0,,7.3  8.3,147,296,1.0,2.5,,0.30,680,92000,1400,160000,,,BIHAR,2566,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER KOSHI AT BEERPUR, SUPAUL",,16.0,32.0,7.2,8.8,,7.5  8.1,193,368,1.0,2.5,,0.30,130,54000,230,160000,,,BIHAR,3137,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,RIVER KOSHI AT KURSHELA AT KATIHAR,,16.0,29.0,7.0,9.3,,7.0  8.4,137,236,1.0,2.5,,0.30,1700,92000,2200,160000,,,BIHAR,2565,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,RIVER DAHA  U/S RAJENDRA ROAD BRIDGE AT SIWAN,,17.0,32.0,1.7,6.9,,7.3  7.9,230,589,2.1,3.8,,0.30,3300,92000,4900,160000,,,BIHAR,1821,0.11,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER DAHA D/S AT SASAMUSA, GOPALGANJ",,18.0,30.0,6.5,8.6,,7.1  8.2,262,406,1.0,2.4,,0.30,4900,54000,11000,92000,,,BIHAR,2560,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER DAHA AT ITWA BRIDGE, GOPALGANJ",,18.0,32.0,4.8,8.2,,7.2  8.2,198,511,1.2,2.8,,0.30,1300,92000,2300,160000,,,BIHAR,2561,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER DAHA AT MEERGANJ NEAR BADARJHIMMI BAZAR, 
GOPALGANJ",,17.0,32.0,5.6,7.9,,7.3  8.1,193,499,1.8,2.9,,0.30,1300,35000,2300,54000,,,BIHAR,3129,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER DAHA U/S SASAMUSA, GOPALGANJ",,18.0,31.0,6.2,8.9,,7.3  8.1,227,435,1.0,2.9,,0.30,1300,54000,2300,92000,,,BIHAR,4292,0.30,,,,,,,,,,,,,,,,,,,,,
table_32.csv,,"RIVER DAHA D/S AT RENUA, SIWAN",,16.0,32.0,1.0,6.7,,7.1  7.9,205,648,2.1,4.2,,0.30,13000,92000,22000,160000,,,BIHAR,4397,0.30,,,,,,,,,,,,,,,,,,,,,
table_33.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1823,"RIVER DHOS AT SAHARGHAT, MADHUBANI",,21.0,30.0,3.5,8.5,,7.1  8.3,224,332,1.3,3.0,0.30,0.90,7900,92000,11000,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4405,"RIVER DHOS AT MADHWAPUR, MADHUBANI",,21.0,30.0,3.0,8.3,,7.2  8.3,165,350,1.3,4.0,0.30,0.30,3300,92000,4900,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2559,"RIVER RAMREKHA AT HARINAGAR, WEST CHAMPARAN",,15.0,30.0,0.3,6.3,,6.7  7.8,283,735,2.5,8.0,0.30,0.30,2300,92000,3300,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3130,"RIVER RAMREKHA AT U/S HARINAGAR, WEST 
CHAMPARAN",,14.0,29.0,0.3,6.5,,7.1  7.8,263,359,2.1,8.0,0.30,0.30,7000,92000,14000,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3132,"RIVER BAGMATI AT MUZAFFARPUR- SITAMARHI ROAD 
BRIDGE, SITAMARHI",,19.0,30.0,7.1,9.8,,7.3  8.2,236,359,1.0,2.2,0.30,0.30,170,54000,790,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3135,"RIVER BAGMATI AT DARBHANGA, SAMASTIPUR ROAD 
BRIDGE, DARBHANGA",,21.0,30.0,5.9,9.5,,7.5  8.4,168,372,1.0,2.9,0.30,0.30,1300,35000,2400,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2563,"RIVER MANUSMAR AT RIGA, UPHRAULIA, SITAMARHI",,20.0,31.0,6.4,9.8,,7.3  8.4,230,515,1.0,2.7,0.30,0.30,2300,24000,3300,54000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3131,"RIVER MANUSMAR U/S (RIGA), SITAMARHI",,19.0,31.0,6.9,9.6,,7.2  8.3,226,456,1.0,2.5,0.30,0.30,1700,24000,3300,35000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4402,"RIVER MANUSMAR AT PARSHURAMPUR, RIGA - 
BELSAND ROAD, SITAMARHI",,19.0,31.0,7.5,8.9,,7.4  8.2,336,369,1.0,1.9,0.30,0.30,1300,35000,3300,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2555,"RIVER PUNPUN NEAR PATNA FATUHA ROAD BRIDGE, 
FATUHA",,14.0,33.0,0.3,6.7,,7.0  8.0,280,925,1.8,5.0,0.30,0.30,22000,92000,28000,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3119,"RIVER UNPUN NEAR PUNPUN ROAD BRIDGE, PUNPUN",,13.0,29.0,7.5,8.6,,7.5  8.0,230,462,1.1,2.2,0.30,0.30,7000,35000,11000,54000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3120,"RIVER PUNPUN AT KINJAR ROAD BRIDGE, JEHANABAD-
ARWAL BORDER , JEHANABAD",,10.0,31.0,7.3,9.5,,7.5  8.4,222,365,1.0,2.6,0.30,0.30,450,28000,3300,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4406,"RIVER PUNPUN AT OBRA, AURANGABAD",,13.0,29.0,7.2,8.6,,7.5  8.2,198,430,1.0,2.1,0.30,0.30,7900,92000,11000,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4293,"RIVER KOHRA  U/S RAJ GHAT, MAJHAULIA, WEST 
CHAMPARAN",,20.0,32.0,,3.6  11.4  7.2  7.8,,,246,580,1.5,3.1,0.30,0.30,1300,92000,2200,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4294,"RIVER KOHRA  D/S NEAR RAILWAY BRIDGE, MAJHAULIA, 
WEST CHAMPARAN",,20.0,32.0,0.3,9.7,,7.3  8.3,252,897,,1.6  20.0  0.30,,0.30,1300,92000,3300,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4399,"RIVER HARHA AT BAGHA, LAURIYA ROAD BRIDGE",,18.0,33.0,5.1,9.8,,7.5  8.1,204,392,1.0,2.6,0.30,0.30,1100,54000,2100,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4400,RIVER LAKHANDEI U/S SITAMARHI  AT MEHANDI NAGAR,,19.0,30.0,5.2,9.4,,7.5  8.2,240,396,1.0,2.2,0.30,0.30,1300,54000,2600,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4401,"RIVER LAKHANDEI  D/S SITAMARHI AT PARORI ROAD 
BRIDGE",,19.0,30.0,4.1,7.1,,7.5  8.1,264,461,1.5,3.5,0.30,0.30,2100,92000,7000,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4404,"RIVER GANGI AT ARA, D/S",,18.0,29.0,1.5,6.2,,7.5  8.2,169,663,2.4,8.0,0.30,0.30,11000,92000,14000,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1824,"RIVER PARMAR AT JOGBANI, ARARIA",,16.0,34.0,6.4,8.5,,7.3  8.0,210,341,1.0,2.6,0.30,0.30,4900,92000,7900,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2117,"RIVER BICHIA,GOVINDGARH ROAD BRIDGE ,NEAR 
INTAKE POINT,REWA",,21.2,29.5,6.4,7.2,,7.1  8.5,258,571,1.8,2.8,0.71,1.06,2,8,63,94,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1433,"RIVER SANKH AT TIGRA RESERVOIR, M.P.",,15.0,31.1,1.6,8.7,,7.2  7.7,128,620,1.1,1.8,0.40,1.20,2,6,10,24,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1075,"RIVER SONE AT KOILWAR,  NEAR MANDIR, BHOJPUR",,15.0,29.0,7.9,8.9,,7.0  8.1,133,254,1.0,2.0,0.30,0.30,490,7900,790,17000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3127,"RIVER SONE AT BAHIYARA, BHOJPUR",,16.0,28.0,7.6,8.8,,7.2  8.2,137,268,1.0,2.0,0.30,0.30,330,17000,490,28000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4913,RIVER SONE AT ARWAL NEAR BALUGHAT (SAHAR),,10.0,32.0,7.5,8.9,,7.3  8.2,166,394,1.0,2.8,0.30,0.30,130,35000,230,54000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3128,"RIVER SONE AT NASIRIGANJ DAM, ROHTAS",,15.0,33.0,7.5,9.2,,7.4  8.2,143,359,1.0,3.0,0.30,0.30,1300,92000,2300,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,4298,"RIVER SONE AT ROAD BRIDGE-DEHRI-ON-SONE, 
ROHTAS",,10.0,30.0,7.5,8.9,,7.4  8.1,137,341,1.0,2.1,0.30,0.30,1100,28000,1700,35000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,2556,"RIVER SONE AT INDRAPURI DAM, DEHRI ON SONE, 
ROHTAS",,14.0,31.0,7.6,9.5,,7.5  8.1,126,302,1.0,2.5,0.30,0.30,1300,17000,2300,28000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,4407,"RIVER SONE AT WATER INTAKE POINT BHARTIYA RAIL 
BIJALI CO. LTD (BRBCL) NAVINAGAR, AURANGABAD",,13.0,33.0,7.5,8.5,,7.3  8.1,144,225,1.0,2.6,0.30,0.30,780,35000,2300,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3121,"RIVER SONE AT BANJARI  NEAR BANJARI NEAR SUN 
TEMPLE KALYANPUR, ROHTAS",,15.0,30.0,7.0,9.2,,7.4  8.1,127,318,1.0,2.1,0.30,0.30,790,35000,1300,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,30081,"RIVER SONE AT ROAD BRIDGE CHOPAN,DIST-
SONEBHADRA (U.P.)",,21.0,27.2,,7.0  10.7  7.3  8.3,,,200,358,1.0,1.0,0.32,0.32,2,17000,2,33000,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,30082,"RIVER SONE UPSTREAM TOWARDS DEORA, DIST- 
SINGRAULI (M. P.)",,21.5,27.3,,7.4  10.9  7.3  8.0,,,254,324,1.0,2.3,0.32,0.32,2,4500,2,7800,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,4604,"RIVER RIVER SONE AT VILLAGE- KHAIRPUR,(KUDHERI) 
M.P- U.P.BOUNDARY, DISTT SIDHI",,19.6,29.1,7.0,7.5,,7.7  7.9,290,372,1.3,1.5,0.50,0.95,2,2,41,46,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3834,"RIVER SONE AT CHITAWAL NEAR ROAD BRIDGE 
CHITRANGI, DIST 
SINGROULI",,24.0,27.3,5.8,8.9,,7.5  8.4,265,680,1.6,7.0,0.00,3.99,2,2,50,78,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3836,"RIVER SONE ON KACHAN DAM NEAR IMILYA NORTH 
COAL MINES VILL MAJHOULI, DIST SINGROULI",,25.0,28.2,5.5,7.1,,7.5  7.5,255,306,1.1,1.9,0.00,0.00,,,,,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3851,"RIVER SONE NEAR BHANVARSEN ROAD BRIDGE AFTER 
CONFLUENCE OF BANAS RIVER, DIST SIDHI",,18.5,29.5,7.3,7.9,,7.7  7.9,302,332,1.2,1.6,0.44,0.64,2,2,46,70,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3329,"RIVER SONE AT CHURHAT,DISTT.SIDHI",,18.6,31.1,7.0,7.6,,7.8  8.0,208,326,1.0,1.8,0.45,0.83,2,18,43,49,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3852,"BANSAGAR CANAL AT SON RIVER, WATER SAMPLE AT 
BAGHWAR VILLAGE, NEAR TOL PLAZA, DIST SIDHI",,20.0,29.3,7.1,7.8,,7.6  8.0,226,388,1.1,1.6,0.37,0.95,2,2,34,58,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1612,"RIVER SONE AT DEVLOAD OUT LET OF BANSAGAR DAM, 
M.P",,23.4,30.5,6.7,8.1,,7.2  7.9,189,378,1.0,1.5,0.32,1.12,2,2,3,50,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1371,"RIVER SONE AT AMLAI, M.P.",,23.5,30.4,6.6,8.1,,7.0  8.4,205,413,1.0,1.8,0.32,1.30,2,2,27,73,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3846,"RIVER SONE AT JARWAHI NEAR ROAD BRIDGE, 
SHAHDOL",,23.4,30.5,6.7,9.2,,7.2  8.2,206,,2164  1.0,1.8,0.32,0.44,2,2,31,70,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3327,"RIVER SONE AT BHATURAGHAT NEAR ROAD BRIDGE, 
AMLAI",,23.4,30.4,6.6,7.6,,6.9  8.3,204,515,1.2,1.6,0.38,1.05,2,2,41,73,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1142,"RIVER SONE AT CHACHAI, M.P.",,23.4,30.4,6.7,8.2,,7.3  8.2,203,426,1.0,1.7,,0.32  14.82,2,2,27,84,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1610,"RIVER SONE AT ORIGIN AMARKANTAK, M.P",,23.4,29.5,6.6,7.8,,6.5  8.0,136,197,1.0,1.2,0.32,0.32,2,2,2,6,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3835,"GOPAD AT NIGARI, SARAI DIST, SINGROULI",,25.0,26.0,7.0,7.1,,7.5  7.6,240,250,1.8,1.9,0.00,0.00,,,,,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,1611,"RIVER JOHILA NEAR NAROJABAD NEAR UMARIA ROAD 
BRIDGE, M.P",,23.5,30.5,6.7,8.1,,7.2  8.1,189,447,1.0,1.6,0.32,0.50,2,2,27,73,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2116,RIVER BEEHAR D/S NEAR FOREST OFFICE,,21.6,30.9,6.5,7.6,,7.5  8.3,269,388,1.4,2.0,0.53,1.15,2,2,43,49,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,1608,"RIVER SINDH AT DABRA, M.P",,18.0,24.0,7.0,8.0,,7.1  7.7,300,540,1.4,1.8,0.30,1.30,2,6,14,36,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3306,"RIVER CHOUPAN U/S AT  
VIJAYPUR  , GUNA",,18.0,32.0,7.0,8.0,,7.2  7.8,290,564,1.4,2.5,0.30,2.51,2,5,22,28,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3307,"RIVER CHOUPAN D/S AFTER NFL NALLA,  AT VIJAYPUR 
,GUNA",,18.0,32.0,6.9,7.9,,7.0  8.0,290,640,1.6,2.7,0.30,2.50,2,7,18,28,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3311,"RIVER JAMUNI AT BARIYAGHAT U/S NEAR INTAKE 
POINT, TIKAMGARH",,23.0,32.0,7.2,9.0,,7.6  8.1,360,415,1.0,2.1,0.34,1.18,2,2,21,48,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2396,RIVER JUMAR AT KANKE DAM,,10.2,23.0,6.1,7.9,,7.3  7.6,,,1.2,3.9,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4085,"RIVER JUMAR AT BIT MESRA, RANCHI",,9.0,24.0,3.8,4.9,,6.5  6.6,,,2.1,3.2,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2401,RIVER AJAY AT MASANJORE DAM,,15.0,37.0,5.7,7.2,,7.4  7.7,102,134,1.1,1.4,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2389,RIVER KONAR AT KONAR DAM,,26.0,30.5,7.2,7.8,,7.0  7.5,,,1.2,1.5,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2390,RIVER KONAR AT TENUGHAT DAM,,16.0,31.0,7.5,8.9,,7.0  7.7,,,1.0,1.9,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3554,"RIVER KONAR NEAR SWANG COAL WASHERY, BOKARO",,17.0,32.0,7.2,7.6,,7.2  7.6,,,1.0,2.6,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4000,RIVER GARGA NEAR TELMUCHO BRIDGE,,16.5,32.5,6.3,7.3,,7.2  7.5,,,1.0,3.0,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2381,RIVER BOKARO AT ZARANGDIH BRIDGE,,18.5,34.0,7.0,7.6,,7.2  7.5,,,1.1,2.5,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4490,RIVER KURWA DUMKA WATER INTAKE POINT,,15.0,36.0,7.1,8.7,,7.4  7.6,88,220,1.0,1.3,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4745,"RIVER KHARKHAI BEFORE MEETING SWARNREKHA 
RIVER",,15.4,36.0,6.2,8.2,,6.3  8.4,216,369,1.8,4.8,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4747,"RIVER KOINA RIVER, MANOHARPUR, W.S",,19.2,37.0,6.9,8.1,,7.2  8.3,234,481,1.2,3.1,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2567,RIVER KAMALA AT BENIPATTI (MADHUBANI),,21.0,30.0,6.2,9.8,,7.1  8.4,160,365,1.0,3.0,0.30,0.30,7000,54000,11000,92000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2569,"RIVER KAMALA AT  GAUSAGHAT, DARBHANGA",,14.0,29.0,2.2,7.2,,7.4  7.9,131,864,1.4,4.0,0.30,0.30,4900,92000,17000,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3133,"RIVER KAMALA AT KAMALA GHAT NEAR BARRAGE  
ATJAYNAGAR , MADHUBANI",,20.0,30.0,6.8,9.1,,7.3  8.3,222,335,1.0,2.2,0.30,0.30,3300,92000,7900,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4299,"RIVER KAMALA (BIHAR)  AT JEEWACH GHAT, 
DARBHANGA",,18.0,27.0,6.1,9.2,,7.1  8.3,176,511,1.0,2.6,0.30,0.30,4900,92000,7900,160000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2572,"RIVER MAHANANDA AT THAKURGANJ, KISHANGANJ 
ROAD BRIDGE, KISHANGANJ",,16.0,34.0,6.9,8.4,,7.4  8.0,105,232,1.3,2.5,0.30,0.30,130,17000,220,54000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,1336,"RIVER BARAKAR AT ASANSOL (WATER INTAKE POINT), 
BURDWAN,WEST BENGAL",,22.0,34.0,7.6,8.9,,7.4  8.2,135,416,2.0,2.9,0.30,1.91,1700,3200,2100,4000,17,27,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2388,RIVER BARAKAR AT TILAYA DAM,,25.0,31.5,7.2,7.8,,7.1  7.5,,,1.1,1.8,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2392,RIVER BARAKAR AT MAITHAN DAM,,14.0,33.0,7.2,7.9,,7.3  7.6,,,1.0,2.6,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
