SourceFile,StationCode,MonitoringLocation,State,State,Temp_Min,Temp_Max,DO_Min,DO_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,Nitrate_Min,Nitrate_Max,FecalColiform_Min,FecalColiform_Max,TotalColiform_Min,TotalColiform_Max,FecalStrepto_Min,FecalStrepto_Max,Temp_Avg,DO_Avg,pH_Avg,Conductivity_Avg,BOD_Avg,Nitrate_Avg,FecalColiform_Avg,TotalColiform_Avg,FecalStrepto_Avg,pH_Risk,DO_Risk,BOD_Risk,Cond_Risk,Nitrate_Risk,TotalColiform_Risk,FecalColiform_Risk,FecalStrepto_Risk,Risk
table_51.csv,1863,RIVER MAHI AT UMETA BRIDGE,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,1864,RIVER MAHI AT MUJPUR,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,3206,"RIVER MAHI AT SHERKHI BRIDGESINDHROT BRIDGE-
VADODARA",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,4415,RIVER MAHI AT DODKAVILLAGE : PRATHAMPURA,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,30050,"RIVER MAHI ABOUT 500 METERS D/S OF KADANA DAM 
NEAR BRIDGE, PANCHMAHAL, GUJARAT  (RAJASTHAN 
AND GUJARAT)",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,1233,"RIVER MAHI AT BADNAWAR, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1221,"RIVER SABARMATI AT KHEROJ BRIDGE,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1223,"RIVER SABARMATI AFTER CONF. WITH MESHWA AT 
VAUTHA (NEAR DHOKLA),",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1409,"RIVER SABARMATI AT RAILWAY BRIDGE AHMEDABAD,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1866,"RIVER SABARMATI AT HANSAOL BRIDGE,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1,RIVER SABARMATI AT DHAROI DAM,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,2,RIVER SABARMATI AT AHMEDABAD AT V.N. BRIDGE,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1408,"RIVER SABARMATI AT VILL. MIROLI TALUKA DASCROI, 
AHMEDABAD,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,2075,"RIVER SABARMATI AT DHAROI DAM, DIST. 
MEHSANA.RIVER SABARMATI TA DHAROI DAM, TAL : 
SATALASANA, DIST : MEHSANA",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,10014,"RIVER SABARMATI AT AHMEDABAD U/SHANSOL, 
AHMEDABAD",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,10015,"RIVER SABARMATI AT AHMEDABAD D/SVILL: 
MIROLI,TALUKA DASCROI, AHMEDABAD,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,30042,"RIVER SABARMATI AT KHEROJ BRIDGE, SABARKANTHA, 
AMBAJI HIGHWAY, KHEROJ, GUJARAT (RAJASTHAN  AND 
GUJARAT)",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1482,"RIVER SABARMATI AT MAHUDI JAIN TEMPLE, 150 KM. 
FORM ORIGIN,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_54.csv,1407,"RIVER SABARMATI AT GANDHI NAGAR CHILODA 
BRIDGE, LEKAWADA,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,1242,"RIVER NARMADA NEAR ORIGIN POINT AT AMARKANTAK 
M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,4578,RIVER NARMADA AT PUSKAR DAM AMARKANTAK,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,1241,RIVER NARMADA AT MANDLA NEAR ROAD BRIDGE. M.P.,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,2106,RIVER NARMADA AT NEMAWAR,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,4595,"RIVER NARMADA 500 M.D/S NEAR JAIN MANDER 
VILLAGE NEMAWAR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,45,RIVER NARMADA AT MANDLESHWAR,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,1239,"RIVER NARMADA AT BADWANI, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,1431,"RIVER NARMADA AT MAHESHWAR, M. P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,1234,"RIVER NARMADA  NEAR SHAHGANJ GUEST HOUSE  
DISTRICT SEHORE (M.P.)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,2112,"RIVER NARMADA NEAR MORTAKKA BRIDGE, BADWAH",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,44,RIVER NARMADA AT SETHANIGHAT,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_57.csv,1235,"RIVER NARMADA AT HOSHANGABAD 100 METER D/ S 
AFTER CONFLUENCE OF SPM NALLA M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,2113,"RIVER NARMADA NEAR PUNASA DAM, PUNASA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,1430,RIVER NARMADA AT D/S OF OMKARESHWAR M.P.,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,3322,"RIVER NARMADA AT MANDLA, NEAR SHAMSHANGHAT, 
JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,2099,"RIVER NARMADA AT LALPUR, JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,3323,"RIVER NARMADA AT TILWARAGHAT,  JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,3324,"RIVER NARMADA AT PANCHWATIGHAT, BEFORE MIXING 
WITH BAWANGANGA RIVER, JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,3325,"RIVER NARMADA AT SARSWATIGHAT, AFTER MIXING 
WITH BAWANGANGA RIVER, JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,2118,RIVER NARMADA RIVER AT D/S OF KAPILDHARA,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,2123,RIVER NARMADA AT KORIGHAT HOSHANGABAD,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,3847,RIVER NARMADA AT DHARAMPURI,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4577,"RIVER  NARMADA AT CHANDANGHAT NEAR ROAD 
BRIDGE, DINDORI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4578,RIVER NARMADA AT PUSKAR DAM AMARKANTAK,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4579,"RIVER NARMADA AT DINDORI D/S AFTER MIXING TO 
CITY DOMESTIC NEAR JOGOTIKARIA GHAT",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4580,"RIVER NARMADA NEAR BHAIRAV TAMPLE AT 
SHHASTRADHARA MANDLA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4581,"RIVER NARMADA NEAR ROAD BRIDGE (D/S BARGI DAM) 
JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4582,"RIVER NARMADA AT JAMTARA, NEAR RAILWAY BRIDGE",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4583,"RIVER NARMADA NEAR ROAD BRIDGE JHANSINGHAT 
JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4584,"RIVER NARMADA N.H. 44 NEAR ROAD BRIDGE AT 
BARMAN. JABALPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4585,"RIVER NARMADA, BARMANGHAT, 100 MDS OF 
MAINGHAT",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_58.csv,4586,"RIVER NARMADA S.N. 44 NEAR ROAD BRIDGE NEAR 
JHILKOLI NARSINGPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4587,"RIVER NARMADA AT NEAR ROAD BRIDGE, SANDIA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4588,"RIVER NARMADA  AT UP- STREAM OF VILLAGE JAIT 
NEAR NARYANAPURA DISTRICT SEHORE (M.P.)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4589,RIVER NARMADA AT D/S OF VILL. JAIT,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4590,"RIVER NARMADA AT UP-STREAM  BEFORE 
CONFLUENCE OF RIVER TAWA NEAR BANDRABHAN 
DISTRICT SEHORE M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4591,"RIVER NARMADA AT DOWN-STREAM AFTER 
CONFLUENCE OF RIVER TAWA NEAR 
RAMNAGAR,DISTRICT SEHORE (M.P.)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4592,"RIVER NARMADA AT BUDHNIGHAT, BUDHNI DISTRICT 
SEHORE( M.P.)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4593,"RIVER NARMADA AT DOWN-STREAM OF TEXTILE UNIT 
VILLAGE. HOLIPURA BUDNI DISTRICT SEHORE (M.P.)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4594,"RIVER NARMADA AT BEFOR CONFLU. OF RIVER JAMNER 
VILL. NEMAWAR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4596,RIVER NARMADA AT HANUWANTIA DIST. KHANDWA,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4597,"RIVER NARMADA AT U/S OMKAREWHWAR DAM 
KHANDWA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4598,RIVER NARMADA RIVER AT DHARESHWAR,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4599,RIVER NARMADA NEAR W/S INTAKE JALLOD,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4600,"RIVER NARMADA RIVER AT SHAHASTRADHARA 
(JALKOTI)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4601,RIVER NARMADA AT KHALGHAT,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4602,RIVER NARMADA RIVER AT SEMALDA U/S OF BARWANI,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4603,RIVER NARMADA AT KOTESHWAR,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,4605,"RIVER NARMADA AT KAKRANA, INTERSTATE BOUNDRY, 
ALIRAJPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,30048,"RIVER NARMADA AT NAVAGAM,  NEAR GORA COLONY, 
KEVADIA, GUJARAT (GUJARAT AND MADHYA PRADESH)",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_59.csv,7,RIVER NARMADA AT GARUDESHWAR,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_60.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_60.csv,1244,"RIVER NARMADA AT PANETHA,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_60.csv,1245,"RIVER NARMADA AT CHANDOD,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_60.csv,1981,"RIVER NARMADA AT ZANOR (NTPC), BHARUCHRIVER 
NARMADA AT ZANOR (NTPC), BHARUCH",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_60.csv,1243,"RIVER NARMADA AT BHARUCH, ZADESHVAR,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,9,RIVER TAPI AT NEPANAGAR,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,10,RIVER TAPI AT BURHANPUR,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1250,RIVER TAPI AT HATNUR M.P.,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1466,"RIVER TAPI AT VILLAGE KHEDI, NEAR AMARAWATI ROAD 
BRIDGE , BETUL",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,46,"RIVER TAPI AT UKAI, SHERULA BRIDGE",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1247,"RIVER TAPI AT MANDAVI,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1983,"RIVER TAPI NEAR BARDOLI (KAPP BRIDGE) 
BARDOLIKAKRAPAR,SURAT",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,47,"RIVER TAPI AT KATHORE, (NH-8 BRIDGE)RIVER TAPI AT 
KATHORE, (NH-8 BRIDGE) U/S OF SURAT CITY",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1248,"RIVER TAPI AT SURAT U/S KATHORE,RIVER TAPI NEAR 
LIMDESHWAR MAHDEV AT KATHOR",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,2071,"RIVER TAPI AT ONGC BRIDGE AT SURAT, DIST. 
SURATHAZIRA,SURAT",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,30045,"RIVER TAPI AT KUKURMUNDA BRIDGE, NIZHAR ROAD, 
NEAR VILLAGE KUKURMUNDA, GUJARAT 
(MAHARASHTRA AND GUJARAT)",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,30044,"RIVER TAPI AT PRAKASHA, (MAHARASHTRA)",,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,30043,"RIVER TAPI AT AJNAD, (MAHARASHTRA)",,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1251,"RIVER TAPI  AT U/S, BHUSAWAL,VILLAGE. BHUSAWAL 
RAILWAY COLONY, TALUKA. BHUSAWAL, DISTRICT. 
JALGAON.",,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1313,"RIVER TAPI AT AJNAD VILLAGE, VILLAGE.AJNAD , 
TALUKA. RAVER, DISTRICT.JALGAON.",,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1314,"RIVER TAPI AT UBAD VILLAGE NEAR GUJRATBORDER, 
VILLAGE. UBAD, TALUKA. SHAHADA, DISTRICT. 
NANDURBAR.",,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,3203,"RIVER AMRAVATI AT VILLAGE DADHAL , TA 
ANKLESHWAR, BHARUCHNR RAILWAY BRIDGE, AT 
VILLAGE DHADHAL , TA: ANKLESHWAR, DIST BHARUCH",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2666,"RIVER GOMAI  D/S. OF SHAHADA, VILLAGE- 
SHAHADA,TALUKA- DHULE,DISTRICT- DHULE.",,MAHARASHTRA  17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2659,"RIVER BURAI  BEFORE CONFLUENCE TO TAPI RIVER, 
VILLAGE- MUKUDAS, TALUKA- DHULE, DISTRICT- DHULE.",,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2070,"RIVER KIM AT SAHOL BRIDGE, OLPAD HANSOT ROAD, 
DIST. SURATSAHOL, OLPAD HANSOT ROAD, SAHOL 
BRIDGE,SURAT",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2127,"RIVER DENWA NEAR SARNI, ROAD BRIDGE",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1252,"RIVER GIRNA AT JALGAON AT INTAKE OF GIRNA PUMP 
HUOSE, VILLAGE- GIRNA PUMP HOUSE AREA, TALUKA- 
JALGAON, DISTRICT- JALGAON.",,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1253,"RIVER GIRNA AT MALEGAON ROAD BRIDGE, VILLAGE. 
MALEGAON, TALUKA. MALEGAON, DISTRICT. NASHIK.",,MAHARASHTRA  28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1907,"RIVER  RANGAVALI  AT D/S OF NAVAPUR NEAR 
RANGAVALI BRIDGE, VILLAGE- NAVAPUR, TALUKA- 
NAVAPUR, DISTRICT- NANDURBAR.",,MAHARASHTRA  18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2674,"RIVER MOR  NEAR PADALASHE, VILLAGE- 
PADALASHE,TALUKA- JALGAON, DISTRICT- JALGAON.",,MAHARASHTRA  24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2718,"RIVER WAGHUR AT- SAKEGAON BEFORE CONFLUENCE 
WITH TAPI RIVER, VILLAGE- SAKEGAON, TALUKA- 
JALGAON, DISTRICT- JALGAON.",,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2684,"RIVER PANZARA NEAR PANZARAKAN SSK LTD, VILLAGE- 
PANZARA,TALUKA- DHULE, DISTRICT- DHULE.",,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1913,"RIVER PURNA AT DHUPESHWAR AT U/S OF MALKAPUR 
WATER WORKS, MALKAPUR, DIST.AKOLA",,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2155,"RIVER PURNA AT D/S OF CONFLUENCE OF MORNA & 
PURNA RIVER AT ANDURA VILLAGE, VILLAGE-ANDURA, 
TALUKA- BALAPUR, DISTRICT - AKOLA.",,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2695,"RIVER PEDHI  NEAR ROAD BRIDGE AT DADHI- PEDHI 
VILLAGE, VILLAGE- DADHI- PEDHI, TALUKA- BHATKULI, 
DISTRICT- AMRAVATI.",,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2700,"RIVER PURNA  NEAR ACHALPUR- AMRAVATI ROAD 
BRIDGE, VILLAGE- ASEGAON,TALUKA- CHANDUR 
BAZAR, DISTRICT- AMRAVATI.",,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1851,"RIVER MAHANADI AT SIHAWA, ORIGIN POINT OF RIVER 
MAHANADI",,CHHATTISGARH  20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1264,"RIVER MAHANADI AT RUDRI RESERVOIR U/S AT 
RUDRI,DHAMTARI",,CHHATTISGARH  21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1099,"RIVER MAHANADI AT RAJIM,NEAR ROAD BRIDGE 
CHHATISGARH.",,CHHATTISGARH  22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1852,,,"RIVER MAHANADI AT ARRANG, NEAR GANDHI BRIDGE  CHHATTISGARH  21.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1100,RIVER MAHANADI AT KHAROD,,CHHATTISGARH  21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1282,"RIVER MAHANADI AT SHEORINARAYAN VILLAGE D/S 
NEAR ROAD BRIDGE",,CHHATTISGARH  20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1467,"RIVER MAHANADI AFTER CONFL. OF RIVER MAND,NEAR 
BALPUR VILLAGE.",,CHHATTISGARH  20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1101,"RIVER MAHANADI AT INTERSTATE BOUNDRY, NEAR 
SURJGARH VILLAGE",,CHHATTISGARH  15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1281,RIVER MAHANADI AT HIRAKUD RESERVOIR,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,30063,RIVER MAHANADI AT HIRAKUND (ODISHA),,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1270,RIVER MAHANADI AT SAMBALPUR U/S,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1271,RIVER MAHANADI AT SAMBALPUR D/S,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,2405,RIVER  MAHANADI AT  SAMBALPUR FD/S AT HUMA,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1272,"RIVER MAHANADI (AFTER CONFL. WITH R. ONG ) AT 
SONEPUR U/S",,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1274,"RIVER MAHANADI  (AFTER CONFL. WITH R. TEL) AT 
SONEPUR D/S",,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,2404,"RIVER MAHANADI AT POWER CHANNEL D/S NEAR 
BURLA",,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,2406,"RIVER MAHANADI AT MUNDALI (WATER INTAKE POINT 
OF BHUBANESWAR CITY)",,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,3887,"RIVER  MAHANADI AT SAMBALPUR FD/S  AT 
SHANKARMATH",,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1275,RIVER MAHANADI AT TIKARPADA,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1276,RIVER MAHANADI AT NARSINGHPUR,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1277,RIVER MAHANADI AT CUTTACK U/S,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1278,RIVER MAHANADI AT CUTTACK D/S,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
